county,state,sab,fips,per_dem,per_gop
Green,Kentucky,KY,21087,0.156068279872,0.820108797599
Greenup,Kentucky,KY,21089,0.25490316630800003,0.709867814325
Hancock,Kentucky,KY,21091,0.289841565704,0.649580615098
Hardin,Kentucky,KY,21093,0.323429128105,0.625565374713
Harlan,Kentucky,KY,21095,0.127699180938,0.849683544304
Harrison,Kentucky,KY,21097,0.261255466941,0.6991252894259999
Hart,Kentucky,KY,21099,0.238259192949,0.732681448836
Henderson,Kentucky,KY,21101,0.340595165549,0.617458866545
Henry,Kentucky,KY,21103,0.255950714086,0.692243069168
Hickman,Kentucky,KY,21105,0.20815948076,0.7681965693089999
Hopkins,Kentucky,KY,21107,0.212054120541,0.7516359163590001
Jackson,Kentucky,KY,21109,0.08768419137710001,0.889394215026
Jefferson,Kentucky,KY,21111,0.540918084461,0.407502735431
Jessamine,Kentucky,KY,21113,0.263781555899,0.6643482740860001
Johnson,Kentucky,KY,21115,0.130753138075,0.841317991632
Kenton,Kentucky,KY,21117,0.33673597107299996,0.597427160837
Knott,Kentucky,KY,21119,0.21629603891600002,0.756949270327
Knox,Kentucky,KY,21121,0.14673777185200002,0.823681359887
Larue,Kentucky,KY,21123,0.200974996069,0.754678408555
Laurel,Kentucky,KY,21125,0.138648180243,0.8299544556849999
Lawrence,Kentucky,KY,21127,0.173099221468,0.797747225443
Lee,Kentucky,KY,21129,0.16672925272199998,0.8077356365
Leslie,Kentucky,KY,21131,0.0891464229998,0.8948072208600001
Letcher,Kentucky,KY,21133,0.168875260103,0.798707699047
Lewis,Kentucky,KY,21135,0.148309087474,0.824296240317
Lincoln,Kentucky,KY,21137,0.19518576661400003,0.767974882261
Livingston,Kentucky,KY,21139,0.191081430418,0.7690650581649999
Logan,Kentucky,KY,21141,0.25284508076400003,0.7138399412630001
Lyon,Kentucky,KY,21143,0.263955544329,0.704470825966
Madison,Kentucky,KY,21151,0.316013719921,0.627873948229
Magoffin,Kentucky,KY,21153,0.229219636221,0.747897516135
Marion,Kentucky,KY,21155,0.330414405525,0.6317217562899999
Marshall,Kentucky,KY,21157,0.220170284207,0.738817604029
Martin,Kentucky,KY,21159,0.0918754745634,0.8866109845610001
Mason,Kentucky,KY,21161,0.273155851359,0.685524126456
Meade,Kentucky,KY,21163,0.247566063978,0.708500368158
Menifee,Kentucky,KY,21165,0.25188916876600004,0.723281756027
Mercer,Kentucky,KY,21167,0.226391908498,0.731638151054
Metcalfe,Kentucky,KY,21169,0.21143847487,0.756282495667
Monroe,Kentucky,KY,21171,0.12041675015,0.8571428571430001
Montgomery,Kentucky,KY,21173,0.276121360497,0.686893416106
Morgan,Kentucky,KY,21175,0.21107847251400003,0.7612253462019999
Muhlenberg,Kentucky,KY,21177,0.250804844397,0.719990801778
Nelson,Kentucky,KY,21179,0.309908000578,0.646885988151
Nicholas,Kentucky,KY,21181,0.277405710257,0.68981318294
Ohio,Kentucky,KY,21183,0.20003846893599997,0.76380073091
Oldham,Kentucky,KY,21185,0.312686521713,0.623332724283
Owen,Kentucky,KY,21187,0.21252751651000001,0.7494496698019999
Owsley,Kentucky,KY,21189,0.145702902675,0.8389299943080001
Pendleton,Kentucky,KY,21191,0.193806193806,0.766566766567
Perry,Kentucky,KY,21193,0.20215786485,0.7720991860690001
Pike,Kentucky,KY,21195,0.173600681901,0.8012339164669999
Powell,Kentucky,KY,21197,0.25686591276299997,0.7094103392569999
Pulaski,Kentucky,KY,21199,0.150205247189,0.817419239693
Robertson,Kentucky,KY,21201,0.219151036525,0.749259624877
Rockcastle,Kentucky,KY,21203,0.136853125935,0.838917140293
Rowan,Kentucky,KY,21205,0.373201948125,0.586023332201
Russell,Kentucky,KY,21207,0.13376575694499998,0.839921674214
Scott,Kentucky,KY,21209,0.319259903142,0.623039033073
Shelby,Kentucky,KY,21211,0.305208383991,0.641735155376
Simpson,Kentucky,KY,21213,0.284954811271,0.6747740563529999
Spencer,Kentucky,KY,21215,0.202019139762,0.7567567567569999
Taylor,Kentucky,KY,21217,0.225909211574,0.736218033802
Todd,Kentucky,KY,21219,0.218402850555,0.757073988682
Trigg,Kentucky,KY,21221,0.235459940653,0.7311572700300001
Trimble,Kentucky,KY,21223,0.23217115689399997,0.7319070258849999
Union,Kentucky,KY,21225,0.214366242551,0.7571267514899999
Warren,Kentucky,KY,21227,0.350421348315,0.592221579643
Washington,Kentucky,KY,21229,0.25262408824099997,0.713929905711
Wayne,Kentucky,KY,21231,0.17914371557300002,0.797446169254
Webster,Kentucky,KY,21233,0.21364576154399997,0.757580978635
Whitley,Kentucky,KY,21235,0.150163458046,0.821794406102
Wolfe,Kentucky,KY,21237,0.28587699316599996,0.6848899012909999
Woodford,Kentucky,KY,21239,0.36598508895000004,0.568170074555
Acadia,Louisiana,LA,22001,0.205871613233,0.7726210472499999
Allen,Louisiana,LA,22003,0.22779881016800002,0.7427798810169999
Ascension,Louisiana,LA,22005,0.30131899090799996,0.66105043631
Assumption,Louisiana,LA,22007,0.360509904622,0.615737344094
Avoyelles,Louisiana,LA,22009,0.303479886617,0.6732404559440001
Beauregard,Louisiana,LA,22011,0.158708051466,0.811646106911
Bienville,Louisiana,LA,22013,0.446680942184,0.536188436831
Bossier,Louisiana,LA,22015,0.253683407604,0.711610261351
Caddo,Louisiana,LA,22017,0.505480579173,0.463196421309
Calcasieu,Louisiana,LA,22019,0.313860074248,0.646771632865
Caldwell,Louisiana,LA,22021,0.167945439045,0.814578005115
Cameron,Louisiana,LA,22023,0.0874864572048,0.8819068255689999
Catahoula,Louisiana,LA,22025,0.272240527183,0.7164332784180001
Claiborne,Louisiana,LA,22027,0.423142812646,0.558324248559
Concordia,Louisiana,LA,22029,0.368925470741,0.617205998421
De Soto,Louisiana,LA,22031,0.382529450989,0.597688375194
East Baton Rouge Parish,Louisiana,LA,22033,0.523149562985,0.431004624819
East Carroll,Louisiana,LA,22035,0.6253827832600001,0.36032664171499995
East Feliciana Parish,Louisiana,LA,22037,0.421728739295,0.554570802629
Evangeline,Louisiana,LA,22039,0.282814705289,0.696081725922
Franklin,Louisiana,LA,22041,0.27352106527,0.710980135342
Grant,Louisiana,LA,22043,0.13391540990999998,0.83977775258
Iberia,Louisiana,LA,22045,0.329635792198,0.644080852899
Iberville,Louisiana,LA,22047,0.51885557564,0.45627376425899996
Jackson,Louisiana,LA,22049,0.286575562701,0.692524115756
Jefferson,Louisiana,LA,22051,0.405429245595,0.5529141949849999
Jefferson Davis,Louisiana,LA,22053,0.215731596274,0.7547103733280001
Lafayette,Louisiana,LA,22055,0.309908237767,0.645754221157
Lafourche,Louisiana,LA,22057,0.202262030545,0.7674094707520001
La Salle,Louisiana,LA,22059,0.09211327649210001,0.8883982947619999
Lincoln,Louisiana,LA,22061,0.380518645521,0.576564509216
Livingston,Louisiana,LA,22063,0.120450606586,0.845701906412
Madison,Louisiana,LA,22065,0.579881656805,0.407227387997
Morehouse,Louisiana,LA,22067,0.434947688154,0.5485993925079999
Natchitoches Parish,Louisiana,LA,22069,0.42986098573700005,0.539507733044
Orleans,Louisiana,LA,22071,0.8080775756399999,0.146523043854
Ouachita,Louisiana,LA,22073,0.359186315031,0.613529057026
Plaquemines Parish,Louisiana,LA,22075,0.31659099508099997,0.652667423383
Pointe Coupee Parish,Louisiana,LA,22077,0.405067596293,0.5772468327520001
Rapides,Louisiana,LA,22079,0.322284387206,0.6477004820719999
Red River,Louisiana,LA,22081,0.438263229308,0.540705563094
Richland,Louisiana,LA,22083,0.328991246353,0.655064610254
Sabine,Louisiana,LA,22085,0.17404190086899998,0.8050076647930001
St. Bernard,Louisiana,LA,22087,0.313595242614,0.647308154615
St. Charles,Louisiana,LA,22089,0.326765941199,0.6345933562430001
St. Helena,Louisiana,LA,22091,0.56220657277,0.418678739101
St. James,Louisiana,LA,22093,0.531071576334,0.451468762929
St. Landry,Louisiana,LA,22097,0.43052289216899997,0.549562171629
St. Martin,Louisiana,LA,22099,0.321022175618,0.6552487475240001
St. Mary,Louisiana,LA,22101,0.351974115692,0.627563289756
St. Tammany,Louisiana,LA,22103,0.222817130132,0.7308845637479999
Tangipahoa,Louisiana,LA,22105,0.322044252687,0.6478112292629999
Tensas,Louisiana,LA,22107,0.522611089265,0.464018875344
Terrebonne,Louisiana,LA,22109,0.242954457431,0.726767366095
Union,Louisiana,LA,22111,0.247016706444,0.7317789608959999
Vermilion,Louisiana,LA,22113,0.187898467509,0.7843424543619999
Vernon,Louisiana,LA,22115,0.160223651777,0.8098959899
Washington,Louisiana,LA,22117,0.305552572226,0.6740414563420001
Webster,Louisiana,LA,22119,0.345038588754,0.6360529217199999
West Baton Rouge Parish,Louisiana,LA,22121,0.423446105429,0.544925255704
West Carrol,Louisiana,LA,22123,0.15024164740499998,0.8342088674089999
West Feliciana Parish,Louisiana,LA,22125,0.38754743014799997,0.584684373922
Winn,Louisiana,LA,22127,0.25800879397,0.7231469849250001
Androscoggin,Maine,ME,23001,0.415160823997,0.509378388146
Aroostook,Maine,ME,23003,0.38260446758,0.555415725195
Cumberland,Maine,ME,23005,0.601083801949,0.33691875572999996
Franklin,Maine,ME,23007,0.42735929678900003,0.482236601148
Hancock,Maine,ME,23009,0.5036112935,0.427789763312
Kennebec,Maine,ME,23011,0.443885513417,0.48111335020199997
Knox,Maine,ME,23013,0.540376178272,0.397376308588
Lincoln,Maine,ME,23015,0.477836879433,0.45385405001900003
Oxford,Maine,ME,23017,0.39145815913000004,0.52145108381
Penobscot,Maine,ME,23019,0.409233684001,0.518534676173
Piscataquis,Maine,ME,23021,0.338801399825,0.590879265092
Sagadahoc,Maine,ME,23023,0.494489720319,0.430820522319
Somerset,Maine,ME,23025,0.350123228589,0.577556993222
Waldo,Maine,ME,23027,0.461422889969,0.458594785683
Washington,Maine,ME,23029,0.38396038408100003,0.545745516034
York,Maine,ME,23031,0.48988259244300003,0.442147382461
Allegany,Maryland,MD,24001,0.239713710258,0.720220112214
Anne Arundel,Maryland,MD,24003,0.47779072112800003,0.47134877479500004
Calvert,Maryland,MD,24009,0.383680515594,0.568074577051
Caroline,Maryland,MD,24011,0.28211112784200004,0.6775335039899999
Carroll,Maryland,MD,24013,0.28645483570700003,0.6549676598449999
Cecil,Maryland,MD,24015,0.299014394101,0.651847124725
Charles,Maryland,MD,24017,0.635527041943,0.33337472406199997
Dorchester,Maryland,MD,24019,0.40580019951499996,0.565626336041
Frederick,Maryland,MD,24021,0.45137523703500004,0.491223186792
Garrett,Maryland,MD,24023,0.174506005424,0.789538938396
Harford,Maryland,MD,24025,0.352613021638,0.597799137043
Howard,Maryland,MD,24027,0.640760650542,0.305954194302
Kent,Maryland,MD,24029,0.455814968361,0.501636482653
Montgomery,Maryland,MD,24031,0.7586602988,0.20324516287
Somerset,Maryland,MD,24039,0.397354014599,0.576642335766
Talbot,Maryland,MD,24041,0.419892157386,0.539106294378
Washington,Maryland,MD,24043,0.316032997975,0.639574517133
Wicomico,Maryland,MD,24045,0.421646609163,0.537988740251
Worcester,Maryland,MD,24047,0.343475030308,0.622189198702
Barnstable,Massachusetts,MA,25001,0.539938341863,0.405843201399
Berkshire,Massachusetts,MA,25003,0.674965507619,0.260421349621
Bristol,Massachusetts,MA,25005,0.51863306078,0.425796934181
Dukes,Massachusetts,MA,25007,0.729228616407,0.216372223194
Essex,Massachusetts,MA,25009,0.58496038709,0.35998564364299995
Franklin,Massachusetts,MA,25011,0.6415089372680001,0.271856161318
Hampden,Massachusetts,MA,25013,0.55095894516,0.39072020777099997
Hampshire,Massachusetts,MA,25015,0.662852700749,0.268301570528
Middlesex,Massachusetts,MA,25017,0.663227499782,0.2817054306
Nantucket,Massachusetts,MA,25019,0.647095565272,0.29544034978100003
Norfolk,Massachusetts,MA,25021,0.612466844243,0.333083646141
Plymouth,Massachusetts,MA,25023,0.506601859423,0.434276672421
Suffolk,Massachusetts,MA,25025,0.794723195076,0.164873796196
Worcester,Massachusetts,MA,25027,0.5174291024009999,0.412466008001
Alcona,Michigan,MI,26001,0.280304256352,0.679883476291
Alger,Michigan,MI,26003,0.368491025925,0.572789718591
Allegan,Michigan,MI,26005,0.325131905789,0.6130582198610001
Alpena,Michigan,MI,26007,0.33203976034899996,0.61887254902
Antrim,Michigan,MI,26009,0.327733569113,0.62400530504
Arenac,Michigan,MI,26011,0.300120691967,0.630816682312
Baraga,Michigan,MI,26013,0.33161216293699997,0.619047619048
Barry,Michigan,MI,26015,0.30097472327799996,0.634297042789
Bay,Michigan,MI,26017,0.40884531096500004,0.53515831633
Benzie,Michigan,MI,26019,0.40191762058499997,0.541923490852
Berrien,Michigan,MI,26021,0.410339166968,0.537631117665
Branch,Michigan,MI,26023,0.287446937538,0.668587022438
Calhoun,Michigan,MI,26025,0.41088014153,0.535654747729
Cass,Michigan,MI,26027,0.312392574768,0.611937091784
Charlevoix,Michigan,MI,26029,0.352646392531,0.595455481568
Cheboygan,Michigan,MI,26031,0.315234117388,0.6360372242979999
Chippewa,Michigan,MI,26033,0.348451470779,0.590903200726
Clare,Michigan,MI,26035,0.317519611505,0.635562196489
Clinton,Michigan,MI,26037,0.40651809486199997,0.533354698748
Crawford,Michigan,MI,26039,0.308795551002,0.637201814723
Delta,Michigan,MI,26041,0.34824281150200004,0.601721990578
Dickinson,Michigan,MI,26043,0.298554033486,0.65296803653
Eaton,Michigan,MI,26045,0.440577523974,0.495779908774
Emmet,Michigan,MI,26047,0.371364653244,0.565462874188
Genesee,Michigan,MI,26049,0.523843271216,0.429163586305
Gladwin,Michigan,MI,26051,0.30420141116099997,0.65137908916
Gogebic,Michigan,MI,26053,0.399972651443,0.549569260222
Grand Traverse,Michigan,MI,26055,0.407384376215,0.532685581034
Gratiot,Michigan,MI,26057,0.34454445931199995,0.6007784941
Hillsdale,Michigan,MI,26059,0.241398390342,0.708953722334
Houghton,Michigan,MI,26061,0.385201305767,0.542469436088
Huron,Michigan,MI,26063,0.288932357395,0.670683997981
Ingham,Michigan,MI,26065,0.6088344146600001,0.33229446051
Ionia,Michigan,MI,26067,0.311257775755,0.62107419208
Iosco,Michigan,MI,26069,0.32541763428000003,0.625065547981
Iron,Michigan,MI,26071,0.339086294416,0.621827411168
Isabella,Michigan,MI,26073,0.449968434343,0.486821338384
Jackson,Michigan,MI,26075,0.37079362341300004,0.572009717251
Kalamazoo,Michigan,MI,26077,0.5330168458160001,0.40511725386200004
Kalkaska,Michigan,MI,26079,0.255493273543,0.6965246636769999
Kent,Michigan,MI,26081,0.452434126751,0.48309987919200004
Keweenaw,Michigan,MI,26083,0.368789363191,0.569629111267
Lake,Michigan,MI,26085,0.363926426426,0.592905405405
Lapeer,Michigan,MI,26087,0.282187652351,0.665625138501
Leelanau,Michigan,MI,26089,0.45903638951000003,0.49054685911799994
Lenawee,Michigan,MI,26091,0.36496350365,0.575836147729
Livingston,Michigan,MI,26093,0.325620163483,0.621963116967
Luce,Michigan,MI,26095,0.264363354037,0.681677018634
Mackinac,Michigan,MI,26097,0.342477003942,0.6143232588699999
Macomb,Michigan,MI,26099,0.42084375067199997,0.536302483684
Manistee,Michigan,MI,26101,0.395221463724,0.548896650262
Marquette,Michigan,MI,26103,0.48764325014399995,0.445207769705
Mason,Michigan,MI,26105,0.360281075181,0.580229226361
Mecosta,Michigan,MI,26107,0.33978657647699995,0.600909674033
Menominee,Michigan,MI,26109,0.328750580585,0.622758941013
Midland,Michigan,MI,26111,0.369404657967,0.5634158427520001
Missaukee,Michigan,MI,26113,0.214354198055,0.737707163402
Monroe,Michigan,MI,26115,0.362464744066,0.583730314031
Montcalm,Michigan,MI,26117,0.296505497816,0.636654616659
Montmorency,Michigan,MI,26119,0.25678913738000003,0.6984824281149999
Muskegon,Michigan,MI,26121,0.475140700781,0.466348522966
Newaygo,Michigan,MI,26123,0.274806458748,0.671267418713
Oakland,Michigan,MI,26125,0.5171103120220001,0.435921327393
Oceana,Michigan,MI,26127,0.333781399647,0.6072418717970001
Ogemaw,Michigan,MI,26129,0.291738879261,0.657327171192
Ontonagon,Michigan,MI,26131,0.343567251462,0.604970760234
Osceola,Michigan,MI,26133,0.255260922903,0.692271397565
Oscoda,Michigan,MI,26135,0.257016248154,0.6999015263420001
Otsego,Michigan,MI,26137,0.283821534041,0.659749381435
Ottawa,Michigan,MI,26139,0.318255905918,0.622096901757
Roscommon,Michigan,MI,26143,0.328858545566,0.624501380792
Saginaw,Michigan,MI,26145,0.47129450731399997,0.48269602327
St. Clair,Michigan,MI,26147,0.314806267149,0.629112495833
St. Joseph,Michigan,MI,26149,0.316810435514,0.6263833368399999
Sanilac,Michigan,MI,26151,0.253234942577,0.698747596529
Schoolcraft,Michigan,MI,26153,0.329800048181,0.615755239701
Shiawassee,Michigan,MI,26155,0.36855246151999993,0.56491599107
Tuscola,Michigan,MI,26157,0.28646251481400004,0.66601674504
Van Buren,Michigan,MI,26159,0.399181043567,0.538644506669
Washtenaw,Michigan,MI,26161,0.683890577508,0.268882110672
Wayne,Michigan,MI,26163,0.667795473596,0.295193758463
Wexford,Michigan,MI,26165,0.290333136985,0.654493095098
Aitkin,Minnesota,MN,27001,0.341208492107,0.600544365814
Anoka,Minnesota,MN,27003,0.41013341735299996,0.507056561135
Becker,Minnesota,MN,27005,0.304739613809,0.636629607958
Beltrami,Minnesota,MN,27007,0.407581159692,0.505864139613
Benton,Minnesota,MN,27009,0.283260509266,0.646476821857
Big Stone,Minnesota,MN,27011,0.33748625870300003,0.588860388421
Blue Earth,Minnesota,MN,27013,0.43384652393600004,0.47110295886500003
Brown,Minnesota,MN,27015,0.275415355339,0.6373417258290001
Carlton,Minnesota,MN,27017,0.468464477546,0.45185226203
Carver,Minnesota,MN,27019,0.39033065950400003,0.527331131356
Cass,Minnesota,MN,27021,0.311551778407,0.628391564369
Chippewa,Minnesota,MN,27023,0.319961177612,0.608864445163
Chisago,Minnesota,MN,27025,0.309207237829,0.614515645306
Clay,Minnesota,MN,27027,0.44571938985799997,0.46547340937200005
Clearwater,Minnesota,MN,27029,0.260355029586,0.692307692308
Cook,Minnesota,MN,27031,0.5690476190479999,0.34404761904799996
Cottonwood,Minnesota,MN,27033,0.294540986484,0.645778479902
Crow Wing,Minnesota,MN,27035,0.308760683761,0.626602564103
Dakota,Minnesota,MN,27037,0.482163396149,0.43568807700499995
Dodge,Minnesota,MN,27039,0.293638773192,0.6178530859520001
Douglas,Minnesota,MN,27041,0.28798039125,0.6458863247469999
Faribault,Minnesota,MN,27043,0.29272603671,0.633446634942
Fillmore,Minnesota,MN,27045,0.35276967929999997,0.571337463557
Freeborn,Minnesota,MN,27047,0.379245401469,0.552953732187
Goodhue,Minnesota,MN,27049,0.369880178557,0.549808129063
Grant,Minnesota,MN,27051,0.319721980886,0.597451491457
Hennepin,Minnesota,MN,27053,0.638202377483,0.285095830781
Houston,Minnesota,MN,27055,0.394198763671,0.534094151213
Hubbard,Minnesota,MN,27057,0.300446467653,0.6363477195130001
Isanti,Minnesota,MN,27059,0.270946107784,0.653173652695
Itasca,Minnesota,MN,27061,0.38118393234700004,0.5463002114159999
Jackson,Minnesota,MN,27063,0.273610856409,0.661837520631
Kanabec,Minnesota,MN,27065,0.2864,0.6436923076919999
Kandiyohi,Minnesota,MN,27067,0.335643015521,0.590585735403
Kittson,Minnesota,MN,27069,0.348286077021,0.570884468895
Koochiching,Minnesota,MN,27071,0.365277997782,0.5653413590999999
Lake,Minnesota,MN,27075,0.47543263288000004,0.453028430161
Le Sueur,Minnesota,MN,27079,0.31095715342700003,0.6176094706399999
Lincoln,Minnesota,MN,27081,0.286475682878,0.6429047301799999
Lyon,Minnesota,MN,27083,0.315359881276,0.598235633605
Mahnomen,Minnesota,MN,27087,0.44840887174500005,0.477820636451
Marshall,Minnesota,MN,27089,0.255527743012,0.669169795578
Martin,Minnesota,MN,27091,0.261056452383,0.674562995511
Meeker,Minnesota,MN,27093,0.261682242991,0.6642892277419999
Mille Lacs,Minnesota,MN,27095,0.286453506333,0.644114921223
Morrison,Minnesota,MN,27097,0.207425573172,0.737139272271
Mower,Minnesota,MN,27099,0.42326718599,0.501847955876
Murray,Minnesota,MN,27101,0.278974579922,0.640672124084
Nicollet,Minnesota,MN,27103,0.44021435748599996,0.470916601541
Nobles,Minnesota,MN,27105,0.318086592179,0.6167364990690001
Norman,Minnesota,MN,27107,0.39108910891099996,0.525680693069
Olmsted,Minnesota,MN,27109,0.457459288318,0.449916116907
Otter Tail,Minnesota,MN,27111,0.289276421757,0.648587535621
Pennington,Minnesota,MN,27113,0.321690900914,0.599610253335
Pine,Minnesota,MN,27115,0.333600407896,0.5966202928109999
Pipestone,Minnesota,MN,27117,0.23582339401500002,0.698472483783
Polk,Minnesota,MN,27119,0.32058783508,0.610899442101
Pope,Minnesota,MN,27121,0.334604385129,0.602637432475
Ramsey,Minnesota,MN,27123,0.657335200865,0.262957857936
Red Lake,Minnesota,MN,27125,0.288615713522,0.609834313201
Redwood,Minnesota,MN,27127,0.249405233941,0.678958498546
Renville,Minnesota,MN,27129,0.279915377496,0.646568821896
Rice,Minnesota,MN,27131,0.44811745351800003,0.478908650712
Rock,Minnesota,MN,27133,0.285625130019,0.6430205949660001
Roseau,Minnesota,MN,27135,0.2389597013,0.701815372731
St. Louis,Minnesota,MN,27137,0.519225238181,0.40114147043000004
Scott,Minnesota,MN,27139,0.38314289555,0.53700766232
Sherburne,Minnesota,MN,27141,0.277420835246,0.647690767241
Sibley,Minnesota,MN,27143,0.252879513395,0.672059013848
Stearns,Minnesota,MN,27145,0.323795657403,0.602873963411
Steele,Minnesota,MN,27147,0.32767857142900003,0.588130252101
Stevens,Minnesota,MN,27149,0.395514018692,0.5233644859809999
Swift,Minnesota,MN,27151,0.337962962963,0.596215780998
Todd,Minnesota,MN,27153,0.23300401875399998,0.710398526457
Traverse,Minnesota,MN,27155,0.352317141262,0.586264656616
Wabasha,Minnesota,MN,27157,0.328629717783,0.594100646039
Wadena,Minnesota,MN,27159,0.244270380041,0.701624601102
Waseca,Minnesota,MN,27161,0.296273097401,0.622925148763
Washington,Minnesota,MN,27163,0.469648495201,0.451047653718
Watonwan,Minnesota,MN,27165,0.364916515792,0.556829611748
Wilkin,Minnesota,MN,27167,0.272339127783,0.649283318085
Winona,Minnesota,MN,27169,0.43965650626599995,0.468899891691
Wright,Minnesota,MN,27171,0.294068311305,0.625762790294
Yellow Medicine,Minnesota,MN,27173,0.290119931468,0.643822577575
Adams,Mississippi,MS,28001,0.5666448337969999,0.41960045849
Alcorn,Mississippi,MS,28003,0.181584466545,0.7994722955149999
Amite,Mississippi,MS,28005,0.382198208446,0.608844021044
Attala,Mississippi,MS,28007,0.393123446562,0.592101629384
Benton,Mississippi,MS,28009,0.428678678679,0.560560560561
Bolivar,Mississippi,MS,28011,0.6554438469330001,0.331306990881
Calhoun,Mississippi,MS,28013,0.297207761477,0.687805647578
Carroll,Mississippi,MS,28015,0.301279707495,0.6899451553929999
Chickasaw,Mississippi,MS,28017,0.462484157161,0.5230671736379999
Choctaw,Mississippi,MS,28019,0.298009950249,0.687313432836
Claiborne,Mississippi,MS,28021,0.8540961408259999,0.140148950575
Clarke,Mississippi,MS,28023,0.33138856476100004,0.659665499806
Clay,Mississippi,MS,28025,0.5717871485939999,0.415261044177
Coahoma,Mississippi,MS,28027,0.7156642728899999,0.272217235189
Copiah,Mississippi,MS,28029,0.520997816227,0.46833529313
Covington,Mississippi,MS,28031,0.37167235494900003,0.616951080774
De Soto,Mississippi,MS,28033,0.310705694917,0.658445534348
Forrest,Mississippi,MS,28035,0.41309925230899996,0.555233836681
Franklin,Mississippi,MS,28037,0.3486608201,0.636406731453
George,Mississippi,MS,28039,0.10304139965399998,0.880073237717
Greene,Mississippi,MS,28041,0.179530516432,0.809201877934
Grenada,Mississippi,MS,28043,0.420034476154,0.568856540893
Hancock,Mississippi,MS,28045,0.189530170691,0.783239139122
Harrison,Mississippi,MS,28047,0.333123912623,0.63969972292
Hinds,Mississippi,MS,28049,0.709251005069,0.272231690264
Holmes,Mississippi,MS,28051,0.8261178140530001,0.16337828247000002
Humphreys,Mississippi,MS,28053,0.7368713531540001,0.25673798277300003
Issaquena,Mississippi,MS,28055,0.565092989986,0.426323319027
Itawamba,Mississippi,MS,28057,0.114178949554,0.870354992734
Jackson,Mississippi,MS,28059,0.28784779500700003,0.686330144067
Jasper,Mississippi,MS,28061,0.515706188002,0.476145488899
Jefferson,Mississippi,MS,28063,0.864731795802,0.126716766002
Jefferson Davis,Mississippi,MS,28065,0.596440596441,0.395382395382
Jones,Mississippi,MS,28067,0.274265486726,0.7106548672570001
Kemper,Mississippi,MS,28069,0.60939857728,0.383272256952
Lafayette,Mississippi,MS,28071,0.405661337949,0.553507789431
Lamar,Mississippi,MS,28073,0.20861077794799998,0.7648372554699999
Lauderdale,Mississippi,MS,28075,0.376635481755,0.606690371802
Lawrence,Mississippi,MS,28077,0.344604202876,0.643387580976
Leake,Mississippi,MS,28079,0.424253200569,0.5660265528689999
Lee,Mississippi,MS,28081,0.301338587602,0.6785200475390001
Leflore,Mississippi,MS,28083,0.6979928914910001,0.288208237508
Lincoln,Mississippi,MS,28085,0.293424603436,0.69439873626
Lowndes,Mississippi,MS,28087,0.459246588965,0.522057361072
Madison,Mississippi,MS,28089,0.40752086663099996,0.56843811046
Marion,Mississippi,MS,28091,0.31215590317200004,0.672638294154
Marshall,Mississippi,MS,28093,0.54048169819,0.443937950742
Monroe,Mississippi,MS,28095,0.34756986249300004,0.640453710158
Montgomery,Mississippi,MS,28097,0.42647765497400003,0.560788082653
Neshoba,Mississippi,MS,28099,0.255604521939,0.72935428243
Newton,Mississippi,MS,28101,0.29660228066100003,0.689899930184
Noxubee,Mississippi,MS,28103,0.781870711448,0.213253882268
Oktibbeha,Mississippi,MS,28105,0.486099931893,0.47495511113899996
Panola,Mississippi,MS,28107,0.49145011444700004,0.496229971725
Pearl River,Mississippi,MS,28109,0.154501667284,0.821997565236
Perry,Mississippi,MS,28111,0.224594992636,0.7612297496320001
Pike,Mississippi,MS,28113,0.48845391159699997,0.495618243459
Pontotoc,Mississippi,MS,28115,0.17974769282900002,0.7994242655149999
Prentiss,Mississippi,MS,28117,0.209401276466,0.7746935467530001
Quitman,Mississippi,MS,28119,0.686847599165,0.297643900984
Rankin,Mississippi,MS,28121,0.223955277397,0.752461047004
Scott,Mississippi,MS,28123,0.40529036181199996,0.581939799331
Sharkey,Mississippi,MS,28125,0.669781931464,0.321391484943
Simpson,Mississippi,MS,28127,0.339085494043,0.647599859846
Smith,Mississippi,MS,28129,0.21148755955499998,0.7777924827949999
Stone,Mississippi,MS,28131,0.21984924623100002,0.7553391959800001
Sunflower,Mississippi,MS,28133,0.697427174144,0.294280246651
Tate,Mississippi,MS,28137,0.334006497498,0.648432698218
Tippah,Mississippi,MS,28139,0.19774691020500001,0.785518976266
Tishomingo,Mississippi,MS,28141,0.11913357400699999,0.856438026474
Tunica,Mississippi,MS,28143,0.7441524689579999,0.24256425065
Union,Mississippi,MS,28145,0.173114119923,0.8054334446979999
Walthall,Mississippi,MS,28147,0.41885259773199995,0.570993399898
Warren,Mississippi,MS,28149,0.465795373763,0.5151200306229999
Washington,Mississippi,MS,28151,0.675794386109,0.311646420973
Wayne,Mississippi,MS,28153,0.36637298091,0.624816446402
Webster,Mississippi,MS,28155,0.199243630573,0.7860270700640001
Wilkinson,Mississippi,MS,28157,0.677048394825,0.312649736464
Winston,Mississippi,MS,28159,0.430737658192,0.5556949036600001
Yalobusha,Mississippi,MS,28161,0.424892703863,0.555628920436
Yazoo,Mississippi,MS,28163,0.5278002426199999,0.461787302871
Adair,Missouri,MO,29001,0.344776561113,0.593765413831
Andrew,Missouri,MO,29003,0.223741794311,0.729212253829
Atchison,Missouri,MO,29005,0.198677928755,0.7561513037090001
