county,state,sab,fips,per_dem,per_gop,pop_2019,median_income
st. louis,Missouri,MO,29189,0.5578349649350001,0.395399737434,994205,74579.0
saline,Missouri,MO,29195,0.301460248783,0.646511627907,22761,48325.0
schuyler,Missouri,MO,29197,0.18313502327999998,0.778582514227,4660,40417.0
scotland,Missouri,MO,29199,0.18546747967500002,0.774898373984,4902,40452.0
scott,Missouri,MO,29201,0.20726049640500002,0.763627928555,38280,46272.0
shannon,Missouri,MO,29203,0.19877049180300002,0.759733606557,8166,30813.0
shelby,Missouri,MO,29205,0.186346863469,0.776137761378,5930,43462.0
stoddard,Missouri,MO,29207,0.141060400663,0.834237083898,29025,39830.0
stone,Missouri,MO,29209,0.17450719555,0.7950780021770001,31952,48168.0
sullivan,Missouri,MO,29211,0.211755233494,0.7584541062800001,6089,38531.0
taney,Missouri,MO,29213,0.186631907346,0.7795204923289999,55928,45602.0
texas,Missouri,MO,29215,0.158024691358,0.811614083219,25398,36225.0
vernon,Missouri,MO,29217,0.19892723880600002,0.7609608208959999,20563,44307.0
warren,Missouri,MO,29219,0.24831916783000005,0.704617531397,35649,60535.0
washington,Missouri,MO,29221,0.20756547041700002,0.7594568380210001,24730,40014.0
wayne,Missouri,MO,29223,0.164865806901,0.8086441268729999,12873,35431.0
webster,Missouri,MO,29225,0.190113840623,0.768663870581,39592,47123.0
worth,Missouri,MO,29227,0.18642447418699998,0.7724665391969999,2013,40544.0
wright,Missouri,MO,29229,0.14419985159499998,0.8289636408609999,18289,36441.0
st. louis,Missouri,MO,29510,0.796582498057,0.159187774228,300576,40079.0
beaverhead,Montana,MT,30001,0.238451668092,0.693541488452,9453,42744.0
big horn,Montana,MT,30003,0.49686595949900003,0.44189971070399997,13319,40858.0
blaine,Montana,MT,30005,0.452880579931,0.48035101106399997,6681,37262.0
broadwater,Montana,MT,30007,0.182757507265,0.752018082015,6237,48245.0
carbon,Montana,MT,30009,0.307952051325,0.62957960493,10725,47433.0
carter,Montana,MT,30011,0.09009009009010001,0.8712998713,1252,38835.0
cascade,Montana,MT,30013,0.356692610458,0.572430528839,81366,48661.0
chouteau,Montana,MT,30015,0.283547257876,0.651886425515,5635,43022.0
custer,Montana,MT,30017,0.22779397473299998,0.707094266278,11402,44276.0
daniels,Montana,MT,30019,0.17542016806699998,0.765756302521,1690,40300.0
dawson,Montana,MT,30021,0.182918315104,0.767512217826,8613,46332.0
deer lodge,Montana,MT,30023,0.492315198829,0.423517931203,9140,38823.0
fallon,Montana,MT,30025,0.10447761194,0.8656716417910001,2846,44194.0
fergus,Montana,MT,30027,0.206848841231,0.732445520581,11050,44880.0
flathead,Montana,MT,30029,0.286776178918,0.651850728155,103806,50868.0
gallatin,Montana,MT,30031,0.45772393567100006,0.447775498859,114434,56261.0
garfield,Montana,MT,30033,0.0475524475524,0.9132867132870001,1258,38250.0
glacier,Montana,MT,30035,0.619038035822,0.321593882069,13753,41208.0
golden valley,Montana,MT,30037,0.151709401709,0.7799145299150001,821,40303.0
granite,Montana,MT,30039,0.266174801362,0.6725312145290001,3379,41049.0
hill,Montana,MT,30041,0.370253663148,0.54293366945,16484,45429.0
jefferson,Montana,MT,30043,0.302218821729,0.627237949503,12221,61258.0
judith basin,Montana,MT,30045,0.19512195122,0.7291841883939999,2007,43156.0
lake,Montana,MT,30047,0.364630175221,0.577841525818,30458,42417.0
lewis and clark,Montana,MT,30049,0.425290085171,0.49455441137199996,69432,55139.0
liberty,Montana,MT,30051,0.216016859852,0.732349841939,2337,44696.0
lincoln,Montana,MT,30053,0.220540540541,0.726486486486,19980,39486.0
mccone,Montana,MT,30055,0.145833333333,0.8125,1664,43860.0
madison,Montana,MT,30057,0.249575191164,0.6966864910789999,8600,44620.0
meagher,Montana,MT,30059,0.196907216495,0.7505154639180001,1862,43354.0
mineral,Montana,MT,30061,0.260891590679,0.669706180344,4397,40060.0
missoula,Montana,MT,30063,0.536746346318,0.378882855197,119600,50850.0
musselshell,Montana,MT,30065,0.13768718802000002,0.815723793677,4633,37675.0
park,Montana,MT,30067,0.388803003534,0.5379858657240001,16606,46843.0
petroleum,Montana,MT,30069,0.0940438871473,0.865203761755,487,35579.0
phillips,Montana,MT,30071,0.146716348393,0.7987890079180001,3954,42361.0
pondera,Montana,MT,30073,0.27377414561700003,0.663447251114,5911,44961.0
powder river,Montana,MT,30075,0.12129894937899999,0.8404966571160001,1682,41912.0
powell,Montana,MT,30077,0.198338150289,0.728684971098,6890,45199.0
prairie,Montana,MT,30079,0.145772594752,0.809037900875,1077,37563.0
ravalli,Montana,MT,30081,0.27947241988899996,0.665050083851,43806,47216.0
richland,Montana,MT,30083,0.13902743142100002,0.807356608479,10803,47390.0
roosevelt,Montana,MT,30085,0.431440045898,0.493975903614,11004,36652.0
rosebud,Montana,MT,30087,0.288650580876,0.658623771224,8937,52981.0
sanders,Montana,MT,30089,0.206268097428,0.726963038665,12113,39630.0
sheridan,Montana,MT,30091,0.260821917808,0.6778082191779999,3309,43565.0
silver bow,Montana,MT,30093,0.530021089195,0.387793077782,34915,44870.0
stillwater,Montana,MT,30095,0.18770764119600003,0.753737541528,9642,57862.0
sweet grass,Montana,MT,30097,0.191622532499,0.760712566201,3737,47851.0
teton,Montana,MT,30099,0.255488386892,0.684696150175,6147,44567.0
toole,Montana,MT,30101,0.19772051536200003,0.7408325074330001,4736,44526.0
treasure,Montana,MT,30103,0.133786848073,0.793650793651,696,44025.0
valley,Montana,MT,30105,0.229533678756,0.698704663212,7396,45721.0
wheatland,Montana,MT,30107,0.19206008583700002,0.748927038627,2126,36147.0
wibaux,Montana,MT,30109,0.103189493433,0.8630393996250001,969,41655.0
yellowstone,Montana,MT,30111,0.32650947042899997,0.597989949749,161300,54205.0
adams,Nebraska,NE,31001,0.24840570908000004,0.698830853325,31363,54844.0
antelope,Nebraska,NE,31003,0.118322981366,0.843788819876,6298,44445.0
arthur,Nebraska,NE,31005,0.0608365019011,0.901140684411,463,40402.0
banner,Nebraska,NE,31007,0.046153846153800006,0.910256410256,745,46253.0
blaine,Nebraska,NE,31009,0.0958466453674,0.872204472843,465,37307.0
boone,Nebraska,NE,31011,0.14440181374299998,0.801883501918,5192,46408.0
box butte,Nebraska,NE,31013,0.200168031926,0.745641671918,10783,58099.0
boyd,Nebraska,NE,31015,0.112084063047,0.8563922942209999,1919,38484.0
brown,Nebraska,NE,31017,0.09689677010770001,0.8739708676379999,2955,41850.0
buffalo,Nebraska,NE,31019,0.229037456659,0.7044000586020001,49659,54286.0
burt,Nebraska,NE,31021,0.263411864888,0.669883621913,6459,50112.0
butler,Nebraska,NE,31023,0.176290240164,0.7838528359729999,8016,53620.0
cass,Nebraska,NE,31025,0.27448647791299996,0.665239114918,26248,68651.0
cedar,Nebraska,NE,31027,0.13119266055,0.810321100917,8402,49346.0
chase,Nebraska,NE,31029,0.0923824959481,0.875742841707,3924,47746.0
cherry,Nebraska,NE,31031,0.10285528877399999,0.8510707332899999,5689,43196.0
cheyenne,Nebraska,NE,31033,0.153644123441,0.790107244474,8910,49350.0
clay,Nebraska,NE,31035,0.158089471914,0.7981836528759999,6203,50562.0
colfax,Nebraska,NE,31037,0.270176544767,0.684426229508,10709,52909.0
cuming,Nebraska,NE,31039,0.17853560682,0.7760782347040001,8846,48979.0
custer,Nebraska,NE,31041,0.115685917289,0.8409546365459999,10777,45276.0
dakota,Nebraska,NE,31043,0.40005510400899996,0.554897368784,20026,57314.0
dawes,Nebraska,NE,31045,0.219396310788,0.715204024595,8589,43503.0
dawson,Nebraska,NE,31047,0.24935187367400002,0.6993872260189999,23595,53326.0
deuel,Nebraska,NE,31049,0.122824974411,0.8280450358239999,1794,48676.0
dixon,Nebraska,NE,31051,0.202623906706,0.7438046647229999,5636,50477.0
dodge,Nebraska,NE,31053,0.29754662744800003,0.650845644762,36565,54885.0
douglas,Nebraska,NE,31055,0.479235278844,0.465314693597,571327,63771.0
dundy,Nebraska,NE,31057,0.0937829293994,0.8672286617489999,1693,39863.0
fillmore,Nebraska,NE,31059,0.21187912469599998,0.7294199374779999,5462,51895.0
franklin,Nebraska,NE,31061,0.150966183575,0.8121980676330001,2979,43249.0
frontier,Nebraska,NE,31063,0.12290076335899999,0.8442748091600001,2627,48760.0
furnas,Nebraska,NE,31065,0.1313174946,0.8272138228939999,4676,45011.0
gage,Nebraska,NE,31067,0.297341181246,0.642683174345,21513,51520.0
garden,Nebraska,NE,31069,0.143932267168,0.8174976481659999,1837,39049.0
garfield,Nebraska,NE,31071,0.125,0.8460743801649999,1969,40449.0
gosper,Nebraska,NE,31073,0.165,0.792,1990,54352.0
grant,Nebraska,NE,31075,0.0507614213198,0.9314720812180001,623,51392.0
greeley,Nebraska,NE,31077,0.18025751073,0.7819742489270001,2356,41878.0
hall,Nebraska,NE,31079,0.287937743191,0.66283812292,61353,54566.0
hamilton,Nebraska,NE,31081,0.178090575275,0.7676458588330001,9324,59444.0
harlan,Nebraska,NE,31083,0.13843236409600002,0.823008849558,3380,45278.0
hayes,Nebraska,NE,31085,0.0588235294118,0.9235294117649999,922,39357.0
hitchcock,Nebraska,NE,31087,0.10972222222200001,0.844444444444,2762,41748.0
holt,Nebraska,NE,31089,0.104840329383,0.858606145812,10067,45366.0
hooker,Nebraska,NE,31091,0.0966183574879,0.8574879227050001,682,41130.0
howard,Nebraska,NE,31093,0.183908045977,0.772143340095,6445,49154.0
jefferson,Nebraska,NE,31095,0.242274052478,0.695918367347,7046,48156.0
johnson,Nebraska,NE,31097,0.273037542662,0.657240370551,5071,47907.0
kearney,Nebraska,NE,31099,0.169648365207,0.776989512647,6495,57924.0
keith,Nebraska,NE,31101,0.141951837769,0.811913814956,8034,47708.0
keya paha,Nebraska,NE,31103,0.0758754863813,0.8910505836579999,806,36766.0
kimball,Nebraska,NE,31105,0.138753056235,0.805012224939,3632,45141.0
knox,Nebraska,NE,31107,0.176065008619,0.7833046047769999,8332,40681.0
lancaster,Nebraska,NE,31109,0.46634515381,0.46575194718099994,319090,61766.0
lincoln,Nebraska,NE,31111,0.183616179661,0.765088681894,34914,53970.0
logan,Nebraska,NE,31113,0.0709534368071,0.886917960089,748,48888.0
loup,Nebraska,NE,31115,0.125654450262,0.84554973822,664,38742.0
mcpherson,Nebraska,NE,31117,0.048951048951000005,0.898601398601,494,38004.0
madison,Nebraska,NE,31119,0.190813986816,0.753654342218,35099,52847.0
merrick,Nebraska,NE,31121,0.16212570812000002,0.7860803884540001,7755,51598.0
morrill,Nebraska,NE,31123,0.13019390581700002,0.825484764543,4642,44623.0
nance,Nebraska,NE,31125,0.175109443402,0.7861163227019999,3519,46146.0
nemaha,Nebraska,NE,31127,0.252059308072,0.681383855025,6972,48096.0
nuckolls,Nebraska,NE,31129,0.161634928007,0.7937761263349999,4148,42739.0
otoe,Nebraska,NE,31131,0.277098502542,0.663964830334,16012,55053.0
pawnee,Nebraska,NE,31133,0.212328767123,0.738203957382,2613,42800.0
perkins,Nebraska,NE,31135,0.11283497884299999,0.847672778561,2891,50482.0
phelps,Nebraska,NE,31137,0.12388804512900001,0.831416793231,9034,55078.0
pierce,Nebraska,NE,31139,0.106703910615,0.85251396648,7148,47581.0
platte,Nebraska,NE,31141,0.185947177333,0.7734035737170001,33470,58089.0
polk,Nebraska,NE,31143,0.16193853427899998,0.795508274232,5213,55816.0
red willow,Nebraska,NE,31145,0.12606204307399999,0.832246591583,10724,47661.0
richardson,Nebraska,NE,31147,0.21767594108000002,0.732133115112,7865,44105.0
rock,Nebraska,NE,31149,0.08827238335439999,0.866330390921,1357,38070.0
saline,Nebraska,NE,31151,0.339937434828,0.594160583942,14224,53005.0
sarpy,Nebraska,NE,31153,0.356179529705,0.574034789987,187196,79408.0
saunders,Nebraska,NE,31155,0.236742781657,0.706359690508,21578,62242.0
scotts bluff,Nebraska,NE,31157,0.226772220223,0.716228859302,35618,47252.0
seward,Nebraska,NE,31159,0.24258447253,0.702992004127,17284,63020.0
sheridan,Nebraska,NE,31161,0.111500974659,0.8545808966859999,5246,43515.0
sherman,Nebraska,NE,31163,0.21764327108800002,0.73599484868,3001,42278.0
sioux,Nebraska,NE,31165,0.108603667137,0.849083215797,1166,44056.0
stanton,Nebraska,NE,31167,0.151746724891,0.790756914119,5920,54129.0
thayer,Nebraska,NE,31169,0.187523918867,0.762724837352,5003,45369.0
thomas,Nebraska,NE,31171,0.077519379845,0.888888888889,722,40280.0
thurston,Nebraska,NE,31173,0.448989650074,0.49926071956600004,7224,41576.0
valley,Nebraska,NE,31175,0.155156537753,0.814917127072,4158,41215.0
washington,Nebraska,NE,31177,0.246220710506,0.6967120181409999,20729,71580.0
wayne,Nebraska,NE,31179,0.221390374332,0.7152406417110001,9385,47768.0
webster,Nebraska,NE,31181,0.181387077653,0.7824540604620001,3487,44315.0
wheeler,Nebraska,NE,31183,0.135076252723,0.821350762527,783,39511.0
york,Nebraska,NE,31185,0.188778772379,0.749040920716,13679,54745.0
churchill,Nevada,NV,32001,0.202084857352,0.7158010241399999,24909,60228.0
clark,Nevada,NV,32003,0.523983533245,0.417510102284,2266715,65848.0
douglas,Nevada,NV,32005,0.303290158229,0.624520110509,48905,76523.0
elko,Nevada,NV,32007,0.183337826908,0.7302237799950001,52778,71407.0
esmeralda,Nevada,NV,32009,0.1536643026,0.777777777778,873,49004.0
eureka,Nevada,NV,32011,0.08665105386420001,0.846604215457,2029,61126.0
humboldt,Nevada,NV,32013,0.215451577802,0.7027825275920001,16831,69583.0
lander,Nevada,NV,32015,0.167012018235,0.757563199337,5532,67989.0
lincoln,Nevada,NV,32017,0.133677298311,0.7837711069419999,5183,47197.0
lyon,Nevada,NV,32019,0.258648261931,0.6735544146119999,57510,60067.0
mineral,Nevada,NV,32021,0.318978467702,0.590385578368,4505,48543.0
nye,Nevada,NV,32023,0.260055124541,0.679869334422,46523,53167.0
pershing,Nevada,NV,32027,0.216952573158,0.7078708375380001,6725,60024.0
storey,Nevada,NV,32029,0.293979671618,0.631743549648,4123,67138.0
washoe,Nevada,NV,32031,0.46364235815800003,0.45168241893700006,471519,67617.0
white pine,Nevada,NV,32033,0.187384044527,0.721706864564,9580,54147.0
carson,Nevada,NV,32510,0.38415414135,0.524664214902,55916,61705.0
belknap,New Hampshire,NH,33001,0.39222912193099996,0.560472404387,61303,64356.0
carroll,New Hampshire,NH,33003,0.44685682827,0.503561229054,48910,59020.0
cheshire,New Hampshire,NH,33005,0.537098344693,0.410808179163,76085,62551.0
coos,New Hampshire,NH,33007,0.429891838741,0.521206161914,31563,49579.0
grafton,New Hampshire,NH,33009,0.569459702387,0.379706381704,89886,61931.0
hillsborough,New Hampshire,NH,33011,0.472832847471,0.47484593252400004,417025,78788.0
merrimack,New Hampshire,NH,33013,0.490327144983,0.45953989900200004,151391,71613.0
rockingham,New Hampshire,NH,33015,0.446881372029,0.5052763889280001,309769,85822.0
strafford,New Hampshire,NH,33017,0.513766600901,0.42804558438100004,130633,66124.0
sullivan,New Hampshire,NH,33019,0.46197004660400004,0.488484683951,43146,60420.0
atlantic,New Jersey,NJ,34001,0.515160112731,0.452836255651,263670,64840.0
bergen,New Jersey,NJ,34003,0.5449741512899999,0.425090828591,932202,96288.0
burlington,New Jersey,NJ,34005,0.555731634767,0.40791741030199996,445349,86498.0
camden,New Jersey,NJ,34007,0.645876146019,0.32217821871999996,506471,70985.0
cape may,New Jersey,NJ,34009,0.38503359173100005,0.583710594315,92039,61383.0
cumberland,New Jersey,NJ,34011,0.5101097740389999,0.456693952997,149527,57781.0
essex,New Jersey,NJ,34013,0.770596515103,0.206995810652,798975,66332.0
gloucester,New Jersey,NJ,34015,0.47948521548100004,0.483777495159,291636,80100.0
hudson,New Jersey,NJ,34017,0.744594762318,0.22646146208299997,672391,59468.0
hunterdon,New Jersey,NJ,34019,0.407993539429,0.546385764076,124371,117905.0
mercer,New Jersey,NJ,34021,0.66312653893,0.301446240059,367430,83554.0
middlesex,New Jersey,NJ,34023,0.583323899416,0.385544171961,825062,90687.0
monmouth,New Jersey,NJ,34025,0.43607171063999994,0.530718454831,618795,94856.0
morris,New Jersey,NJ,34027,0.459867067447,0.503825628496,491845,114144.0
ocean,New Jersey,NJ,34029,0.315283213658,0.655270578446,607186,68544.0
passaic,New Jersey,NJ,34031,0.595497596497,0.378045362482,501826,72628.0
salem,New Jersey,NJ,34033,0.402669404517,0.556331279945,62385,67260.0
somerset,New Jersey,NJ,34035,0.543530265998,0.41906268436099997,328934,113544.0
sussex,New Jersey,NJ,34037,0.32672623883,0.629379907934,140488,96325.0
union,New Jersey,NJ,34039,0.662816509789,0.308052054607,556341,81674.0
warren,New Jersey,NJ,34041,0.35074934973800004,0.606766855208,105267,82797.0
bernalillo,New Mexico,NM,35001,0.526048595388,0.347860565254,679121,57246.0
catron,New Mexico,NM,35003,0.2104743083,0.717885375494,3527,35262.0
chaves,New Mexico,NM,35005,0.274319162657,0.638374919391,64615,42082.0
cibola,New Mexico,NM,35006,0.4665830721,0.39862068965499997,26675,40991.0
colfax,New Mexico,NM,35007,0.401821286283,0.48738379814099997,11941,45374.0
curry,New Mexico,NM,35009,0.245837761247,0.66950053135,48954,42678.0
de baca,New Mexico,NM,35011,0.212624584718,0.683277962348,1748,37548.0
dona ana,New Mexico,NM,35013,0.541558479026,0.36199584559500003,218195,43993.0
eddy,New Mexico,NM,35015,0.256517953183,0.6722327511139999,58460,47225.0
grant,New Mexico,NM,35017,0.492836222592,0.415657405209,26998,42998.0
guadalupe,New Mexico,NM,35019,0.5317855168600001,0.32669983416299997,4300,36577.0
harding,New Mexico,NM,35021,0.296015180266,0.590132827324,625,38537.0
hidalgo,New Mexico,NM,35023,0.424836601307,0.493464052288,4198,36630.0
lea,New Mexico,NM,35025,0.22321377166200002,0.708503655939,71070,43980.0
lincoln,New Mexico,NM,35027,0.26298554652199996,0.664972899729,19572,50012.0
los alamos,New Mexico,NM,35028,0.5218600191749999,0.31917545541700004,19369,116584.0
luna,New Mexico,NM,35029,0.44099378882,0.48005521048999994,23709,30675.0
mckinley,New Mexico,NM,35031,0.633062382762,0.23534221538199998,71367,36904.0
mora,New Mexico,NM,35033,0.6311239193079999,0.272540139975,4521,36186.0
otero,New Mexico,NM,35035,0.307241800774,0.598696272153,67490,45547.0
quay,New Mexico,NM,35037,0.286197183099,0.621971830986,8253,36741.0
rio arriba,New Mexico,NM,35039,0.645628766845,0.24263560641999998,38921,43434.0
roosevelt,New Mexico,NM,35041,0.24679760888099997,0.660119555935,18500,39238.0
sandoval,New Mexico,NM,35043,0.452250111392,0.424905523376,146748,66339.0
san juan,New Mexico,NM,35045,0.28203887765,0.613048641041,123958,49829.0
san miguel,New Mexico,NM,35047,0.679891202401,0.21590695929499998,27277,39146.0
santa fe,New Mexico,NM,35049,0.712822122656,0.20259125025,150358,62292.0
sierra,New Mexico,NM,35051,0.311951647495,0.584519399493,10791,35645.0
socorro,New Mexico,NM,35053,0.484754292481,0.38365896980499997,16637,34593.0
taos,New Mexico,NM,35055,0.699973460722,0.17953821656100002,32723,39497.0
torrance,New Mexico,NM,35057,0.2832,0.5912,15461,44935.0
union,New Mexico,NM,35059,0.188388625592,0.719194312796,4059,41443.0
valencia,New Mexico,NM,35061,0.395246800731,0.48171846435099996,76688,50326.0
albany,New York,NY,36001,0.5951338703,0.35200248320699995,305506,63367.0
allegany,New York,NY,36003,0.261410788382,0.6844719770909999,46091,47385.0
bronx,New York,NY,36005,0.8872698595819999,0.09592678977980001,1418207,40750.0
broome,New York,NY,36007,0.45342982603,0.49032282988000003,190488,52168.0
cattaraugus,New York,NY,36009,0.30099098788,0.644591001692,76117,49300.0
cayuga,New York,NY,36011,0.405059089098,0.537578010888,76576,55326.0
chautauqua,New York,NY,36013,0.34995241084600004,0.595735201798,126903,49380.0
chemung,New York,NY,36015,0.373369483356,0.573128483205,83456,53744.0
chenango,New York,NY,36017,0.328106884558,0.608623640479,47207,49706.0
clinton,New York,NY,36019,0.47381774614100003,0.464479526394,80485,54649.0
columbia,New York,NY,36021,0.481489634929,0.4680242157399999,59461,61861.0
cortland,New York,NY,36023,0.432913590968,0.49972861485,47581,50717.0
delaware,New York,NY,36025,0.327652154348,0.619417257284,44135,47909.0
dutchess,New York,NY,36027,0.473165334154,0.48388921704800003,294218,78349.0
erie,New York,NY,36029,0.501150690936,0.453536613368,918702,56920.0
essex,New York,NY,36031,0.448305590556,0.482459049009,36885,51395.0
franklin,New York,NY,36033,0.43022181146000005,0.504092949564,50022,46515.0
fulton,New York,NY,36035,0.296733629811,0.652200582733,53383,49683.0
genesee,New York,NY,36037,0.283939009933,0.6534766790659999,57280,59835.0
greene,New York,NY,36039,0.337590757327,0.611903121522,47188,53859.0
hamilton,New York,NY,36041,0.27976190476199997,0.667782738095,4416,47652.0
herkimer,New York,NY,36043,0.30044103705499997,0.645645274309,61319,48592.0
jefferson,New York,NY,36045,0.358666783411,0.582173189738,109834,50189.0
kings,New York,NY,36047,0.797387092236,0.179088698169,2559903,47427.0
lewis,New York,NY,36049,0.27424359969,0.670674941815,26296,50713.0
livingston,New York,NY,36051,0.334087938016,0.612537065969,62914,62084.0
madison,New York,NY,36053,0.385075934579,0.543990946262,70941,59307.0
monroe,New York,NY,36055,0.543668245024,0.402515585762,741770,66254.0
montgomery,New York,NY,36057,0.34183966051200004,0.6066636082119999,49221,47417.0
nassau,New York,NY,36059,0.512509818244,0.4594004159100001,1356924,106308.0
new york,New York,NY,36061,0.871675504931,0.09965875732200001,1628706,69411.0
niagara,New York,NY,36063,0.38241860465099997,0.572360465116,209281,56284.0
oneida,New York,NY,36065,0.36660069626599995,0.578115313081,228671,52997.0
onondaga,New York,NY,36067,0.536121732426,0.40777341348800006,460528,60285.0
ontario,New York,NY,36069,0.42449227928800004,0.5107208794899999,109777,65793.0
orange,New York,NY,36071,0.447855463116,0.512450889146,384940,76831.0
orleans,New York,NY,36073,0.258760913766,0.6926204999400001,40352,56042.0
oswego,New York,NY,36075,0.353882416935,0.586328815557,117124,54014.0
otsego,New York,NY,36077,0.403274843641,0.533530229326,59493,49359.0
putnam,New York,NY,36079,0.392952518897,0.5712442855200001,98320,106675.0
queens,New York,NY,36081,0.754981093137,0.220965486004,2253858,62635.0
rensselaer,New York,NY,36083,0.45519843615,0.483899319604,158714,63323.0
richmond,New York,NY,36085,0.404051217339,0.571811325945,476143,81231.0
rockland,New York,NY,36087,0.511961143429,0.461082917147,325789,100317.0
st. lawrence,New York,NY,36089,0.416993798714,0.52483358935,107740,47754.0
saratoga,New York,NY,36091,0.44717501368999996,0.49081074849399997,229863,72997.0
schenectady,New York,NY,36093,0.500900550066,0.44245403949400003,155299,61602.0
schoharie,New York,NY,36095,0.29803519293,0.644914384913,30999,53995.0
schuyler,New York,NY,36097,0.327792947881,0.614864062686,17807,53146.0
seneca,New York,NY,36099,0.406615856054,0.527932741416,34016,54814.0
steuben,New York,NY,36101,0.29226278894,0.6538712115290001,95379,52363.0
suffolk,New York,NY,36103,0.442614907626,0.524840184108,1476601,96357.0
sullivan,New York,NY,36105,0.414312120412,0.551737145875,75432,54605.0
tioga,New York,NY,36107,0.33333333333299997,0.6094570928199999,48203,59428.0
tompkins,New York,NY,36109,0.6770074443,0.255569979071,102180,55009.0
ulster,New York,NY,36111,0.518707703477,0.427334249488,177573,62800.0
warren,New York,NY,36113,0.412289611143,0.5181369704,63944,57852.0
washington,New York,NY,36115,0.36775143966799995,0.570063836436,61204,55593.0
wayne,New York,NY,36117,0.33821520301700003,0.5993496912399999,89918,65170.0
westchester,New York,NY,36119,0.649051798386,0.321376675667,967506,93839.0
wyoming,New York,NY,36121,0.220208845209,0.729975429975,39859,58880.0
yates,New York,NY,36123,0.358662952646,0.577158774373,24913,51124.0
alamance,North Carolina,NC,37001,0.422557172557,0.552018364518,169509,57807.0
alexander,North Carolina,NC,37003,0.208206096274,0.767641996558,37497,57093.0
alleghany,North Carolina,NC,37005,0.249328730341,0.7266973532800001,11137,43161.0
anson,North Carolina,NC,37007,0.556571098711,0.431017894939,24446,44054.0
ashe,North Carolina,NC,37009,0.264133738602,0.710714285714,27203,42541.0
avery,North Carolina,NC,37011,0.207196029777,0.7724565756820001,17557,45202.0
beaufort,North Carolina,NC,37013,0.36861731429300004,0.613500572058,46994,45850.0
bertie,North Carolina,NC,37015,0.6222814498929999,0.37057569296400006,18947,37158.0
bladen,North Carolina,NC,37017,0.44597598932899996,0.540621228483,32722,39667.0
brunswick,North Carolina,NC,37019,0.343721656382,0.6310311501,142820,52966.0
buncombe,North Carolina,NC,37021,0.557123421086,0.411420966939,261191,54115.0
burke,North Carolina,NC,37023,0.290398002019,0.6839098783140001,90485,52584.0
cabarrus,North Carolina,NC,37025,0.385134392651,0.584866266675,216453,68097.0
caldwell,North Carolina,NC,37027,0.235068677092,0.741292975634,82178,52746.0
camden,North Carolina,NC,37029,0.256327191739,0.714112168455,10867,58287.0
carteret,North Carolina,NC,37031,0.265608494271,0.7104201088869999,69473,56591.0
caswell,North Carolina,NC,37033,0.43262006657200003,0.547598668569,22604,51682.0
catawba,North Carolina,NC,37035,0.29620769717900003,0.676310420038,159551,59826.0
chatham,North Carolina,NC,37037,0.536156601842,0.43531218014300005,74470,63243.0
cherokee,North Carolina,NC,37039,0.20266955267,0.772799422799,28612,41313.0
chowan,North Carolina,NC,37041,0.41713562183499997,0.560354530107,13943,45646.0
clay,North Carolina,NC,37043,0.229736618522,0.7468139337299999,11231,46338.0
cleveland,North Carolina,NC,37045,0.337494619027,0.643315132429,97947,52073.0
columbus,North Carolina,NC,37047,0.383052147239,0.6039962508519999,55508,39561.0
craven,North Carolina,NC,37049,0.37812290454499997,0.5960502693,102139,53081.0
cumberland,North Carolina,NC,37051,0.56689603061,0.40668960306100005,335509,55295.0
currituck,North Carolina,NC,37053,0.231747565,0.730097399984,27763,60248.0
dare,North Carolina,NC,37055,0.372402546162,0.593560944816,37009,62594.0
davidson,North Carolina,NC,37057,0.240623220807,0.7341729965420001,167609,57028.0
davie,North Carolina,NC,37059,0.24487119437899998,0.726088992974,42846,59292.0
duplin,North Carolina,NC,37061,0.39784476481700004,0.589825736615,58741,44114.0
durham,North Carolina,NC,37063,0.789030376703,0.18518961359900002,321488,63960.0
edgecombe,North Carolina,NC,37065,0.655173812518,0.333387417353,51472,45727.0
forsyth,North Carolina,NC,37067,0.536134346614,0.433559988175,382295,62130.0
franklin,North Carolina,NC,37069,0.428432880744,0.5457828907769999,69685,57512.0
gaston,North Carolina,NC,37071,0.32656632093800003,0.6478940045539999,224529,58271.0
gates,North Carolina,NC,37073,0.445007507508,0.535097597598,11562,52611.0
graham,North Carolina,NC,37075,0.18588177821199997,0.7962872496340001,8441,39325.0
granville,North Carolina,NC,37077,0.47648588410099996,0.501485884101,60443,58984.0
greene,North Carolina,NC,37079,0.445526020217,0.5438662173969999,21069,47337.0
guilford,North Carolina,NC,37081,0.586896587289,0.386616525247,537174,62899.0
halifax,North Carolina,NC,37083,0.6286724810100001,0.359872995458,50010,39050.0
harnett,North Carolina,NC,37085,0.36596596596600006,0.60678456234,135976,51811.0
haywood,North Carolina,NC,37087,0.345337577928,0.6248839368620001,62317,50065.0
henderson,North Carolina,NC,37089,0.34613624361900003,0.625506072874,117417,56244.0
hertford,North Carolina,NC,37091,0.6817821782179999,0.30504950495,23677,38996.0
hoke,North Carolina,NC,37093,0.53835378495,0.43010029696900004,55234,49043.0
hyde,North Carolina,NC,37095,0.420589529256,0.560932688077,4937,41980.0
iredell,North Carolina,NC,37097,0.302761157977,0.670952717183,181806,61869.0
jackson,North Carolina,NC,37099,0.42012886025300006,0.539102421684,43938,48043.0
johnston,North Carolina,NC,37101,0.332962757087,0.639622485305,209339,60322.0
jones,North Carolina,NC,37103,0.405040682675,0.583647549117,9419,45578.0
